parameters,simulationID,total,total_traced,total_not_traced,handled,handled_no_sla,dropped,avg_queue_time,avg_call_time,avg_drop_time,no_sla_ratio,drop_ratio
15-01-480-30-10-03-10-15-05,24,483,475,8,475,0,0,0.07246376811594203,9.913684210526316,,0.0,0.0
15-01-480-30-10-03-10-15-05,25,475,468,7,468,0,0,0.07578947368421053,9.844017094017094,,0.0,0.0
15-01-480-30-10-03-10-15-05,26,434,422,12,422,0,0,0.018433179723502304,10.066350710900474,,0.0,0.0
15-01-480-30-10-03-10-15-05,27,444,435,9,435,0,0,0.0045045045045045045,9.735632183908047,,0.0,0.0
15-01-480-30-10-03-10-15-05,28,503,498,5,498,0,0,0.3976143141153082,9.963855421686747,,0.0,0.0
15-01-480-30-10-03-10-15-05,29,496,485,11,485,0,0,0.2862903225806452,9.997938144329897,,0.0,0.0
15-01-480-30-10-03-10-15-05,30,500,490,10,490,0,0,0.474,9.924489795918367,,0.0,0.0
18-01-480-30-10-03-10-15-05,1,475,464,11,463,0,1,0.04842105263157895,9.969762419006479,1.0,0.0,0.0021551724137931034
18-01-480-30-10-03-10-15-05,2,493,479,14,479,0,0,0.004056795131845842,10.029227557411273,,0.0,0.0
18-01-480-30-10-03-10-15-05,3,479,468,11,468,0,0,0.08559498956158663,9.991452991452991,,0.0,0.0
18-01-480-30-10-03-10-15-05,4,509,501,8,501,0,0,0.04911591355599214,10.059880239520957,,0.0,0.0
18-01-480-30-10-03-10-15-05,5,457,453,4,453,0,0,0.002188183807439825,10.097130242825607,,0.0,0.0
18-01-480-30-10-03-10-15-05,6,507,496,11,496,0,0,0.0039447731755424065,10.296370967741936,,0.0,0.0
18-01-480-30-10-03-10-15-05,7,508,497,11,497,0,0,0.017716535433070866,9.790744466800804,,0.0,0.0
18-01-480-30-10-03-10-15-05,8,502,495,7,495,0,0,0.09163346613545817,9.88888888888889,,0.0,0.0
18-01-480-30-10-03-10-15-05,9,444,439,5,439,0,0,0.0,9.913439635535308,,0.0,0.0
18-01-480-30-10-03-10-15-05,10,482,478,4,478,0,0,0.0912863070539419,10.07949790794979,,0.0,0.0
18-01-480-30-10-03-10-15-05,11,443,429,14,429,0,0,0.0,10.06993006993007,,0.0,0.0
18-01-480-30-10-03-10-15-05,12,480,468,12,468,0,0,0.18333333333333332,10.061965811965813,,0.0,0.0
18-01-480-30-10-03-10-15-05,13,467,453,14,453,0,0,0.019271948608137045,10.068432671081677,,0.0,0.0
18-01-480-30-10-03-10-15-05,14,457,453,4,453,0,0,0.0,9.79690949227373,,0.0,0.0
18-01-480-30-10-03-10-15-05,15,506,493,13,493,0,0,0.009881422924901186,9.63894523326572,,0.0,0.0
18-01-480-30-10-03-10-15-05,16,491,479,12,479,0,0,0.028513238289205704,10.24634655532359,,0.0,0.0
18-01-480-30-10-03-10-15-05,17,447,439,8,439,0,0,0.0022371364653243847,9.995444191343964,,0.0,0.0
18-01-480-30-10-03-10-15-05,18,474,461,13,461,0,0,0.0,9.887201735357918,,0.0,0.0
18-01-480-30-10-03-10-15-05,19,449,437,12,437,0,0,0.0022271714922048997,9.99771167048055,,0.0,0.0
18-01-480-30-10-03-10-15-05,20,484,475,9,475,0,0,0.006198347107438017,9.894736842105264,,0.0,0.0
18-01-480-30-10-03-10-15-05,21,514,502,12,501,0,1,0.029182879377431907,10.037924151696608,1.0,0.0,0.00199203187250996
18-01-480-30-10-03-10-15-05,22,495,482,13,482,0,0,0.03232323232323232,10.228215767634854,,0.0,0.0
18-01-480-30-10-03-10-15-05,23,469,460,9,460,0,0,0.0,10.013043478260869,,0.0,0.0
18-01-480-30-10-03-10-15-05,24,466,460,6,460,0,0,0.0,9.560869565217391,,0.0,0.0
18-01-480-30-10-03-10-15-05,25,465,452,13,452,0,0,0.01935483870967742,10.121681415929203,,0.0,0.0
18-01-480-30-10-03-10-15-05,26,471,460,11,460,0,0,0.03821656050955414,9.85,,0.0,0.0
18-01-480-30-10-03-10-15-05,27,457,448,9,448,0,0,0.0262582056892779,10.080357142857142,,0.0,0.0
18-01-480-30-10-03-10-15-05,28,503,497,6,497,0,0,0.009940357852882704,9.778672032193159,,0.0,0.0
18-01-480-30-10-03-10-15-05,29,453,442,11,442,0,0,0.008830022075055188,9.880090497737557,,0.0,0.0
18-01-480-30-10-03-10-15-05,30,512,503,9,503,0,0,0.009765625,9.739562624254473,,0.0,0.0
21-01-480-30-10-03-10-15-05,1,505,490,15,490,0,0,0.0,9.944897959183674,,0.0,0.0
21-01-480-30-10-03-10-15-05,2,455,452,3,452,0,0,0.0,9.752212389380531,,0.0,0.0
21-01-480-30-10-03-10-15-05,3,439,428,11,428,0,0,0.004555808656036446,10.065420560747663,,0.0,0.0
21-01-480-30-10-03-10-15-05,4,499,493,6,493,0,0,0.002004008016032064,9.651115618661258,,0.0,0.0
21-01-480-30-10-03-10-15-05,5,459,449,10,449,0,0,0.030501089324618737,9.926503340757238,,0.0,0.0
21-01-480-30-10-03-10-15-05,6,454,447,7,447,0,0,0.0,9.870246085011185,,0.0,0.0
21-01-480-30-10-03-10-15-05,7,466,448,18,448,0,0,0.0,9.821428571428571,,0.0,0.0
21-01-480-30-10-03-10-15-05,8,492,485,7,485,0,0,0.0,9.975257731958763,,0.0,0.0
21-01-480-30-10-03-10-15-05,9,496,488,8,488,0,0,0.0,10.133196721311476,,0.0,0.0
21-01-480-30-10-03-10-15-05,10,480,469,11,469,0,0,0.0,9.963752665245202,,0.0,0.0
21-01-480-30-10-03-10-15-05,11,476,462,14,462,0,0,0.0,9.945887445887445,,0.0,0.0
21-01-480-30-10-03-10-15-05,12,491,483,8,483,0,0,0.0,10.138716356107661,,0.0,0.0
21-01-480-30-10-03-10-15-05,13,550,540,10,540,0,0,0.01818181818181818,9.925925925925926,,0.0,0.0
21-01-480-30-10-03-10-15-05,14,474,462,12,462,0,0,0.0,10.14935064935065,,0.0,0.0
21-01-480-30-10-03-10-15-05,15,494,487,7,487,0,0,0.004048582995951417,9.763860369609857,,0.0,0.0
21-01-480-30-10-03-10-15-05,16,466,460,6,460,0,0,0.02575107296137339,10.110869565217392,,0.0,0.0
21-01-480-30-10-03-10-15-05,17,470,460,10,460,0,0,0.00851063829787234,9.769565217391305,,0.0,0.0
21-01-480-30-10-03-10-15-05,18,467,454,13,454,0,0,0.0,9.786343612334802,,0.0,0.0
21-01-480-30-10-03-10-15-05,19,499,479,20,479,0,0,0.002004008016032064,10.127348643006263,,0.0,0.0
21-01-480-30-10-03-10-15-05,20,485,477,8,477,0,0,0.0,10.067085953878406,,0.0,0.0
21-01-480-30-10-03-10-15-05,21,436,424,12,424,0,0,0.0,10.040094339622641,,0.0,0.0
21-01-480-30-10-03-10-15-05,22,488,476,12,476,0,0,0.0,9.947478991596638,,0.0,0.0
21-01-480-30-10-03-10-15-05,23,506,501,5,501,0,0,0.0,10.039920159680639,,0.0,0.0
21-01-480-30-10-03-10-15-05,24,489,478,11,478,0,0,0.002044989775051125,9.912133891213388,,0.0,0.0
21-01-480-30-10-03-10-15-05,25,476,468,8,468,0,0,0.0,9.867521367521368,,0.0,0.0
21-01-480-30-10-03-10-15-05,26,509,500,9,500,0,0,0.03536345776031434,9.718,,0.0,0.0
21-01-480-30-10-03-10-15-05,27,477,467,10,467,0,0,0.0,10.068522483940043,,0.0,0.0
21-01-480-30-10-03-10-15-05,28,505,495,10,495,0,0,0.0,9.834343434343435,,0.0,0.0
21-01-480-30-10-03-10-15-05,29,469,463,6,463,0,0,0.0,9.794816414686824,,0.0,0.0
21-01-480-30-10-03-10-15-05,30,463,455,8,455,0,0,0.0,9.936263736263736,,0.0,0.0
24-01-480-30-10-03-10-15-05,1,493,480,13,480,0,0,0.0,9.95625,,0.0,0.0
24-01-480-30-10-03-10-15-05,2,497,479,18,479,0,0,0.0,10.11482254697286,,0.0,0.0
24-01-480-30-10-03-10-15-05,3,506,496,10,496,0,0,0.0,10.211693548387096,,0.0,0.0
24-01-480-30-10-03-10-15-05,4,449,442,7,442,0,0,0.0,9.832579185520363,,0.0,0.0
24-01-480-30-10-03-10-15-05,5,489,476,13,476,0,0,0.0,10.09873949579832,,0.0,0.0
24-01-480-30-10-03-10-15-05,6,504,499,5,499,0,0,0.0,9.98196392785571,,0.0,0.0
24-01-480-30-10-03-10-15-05,7,529,515,14,515,0,0,0.0831758034026465,10.007766990291262,,0.0,0.0
24-01-480-30-10-03-10-15-05,8,476,466,10,466,0,0,0.0,9.96351931330472,,0.0,0.0
24-01-480-30-10-03-10-15-05,9,490,481,9,481,0,0,0.0,10.120582120582121,,0.0,0.0
24-01-480-30-10-03-10-15-05,10,503,496,7,496,0,0,0.0,10.201612903225806,,0.0,0.0
24-01-480-30-10-03-10-15-05,11,512,498,14,498,0,0,0.0,10.24698795180723,,0.0,0.0
24-01-480-30-10-03-10-15-05,12,488,480,8,480,0,0,0.0020491803278688526,9.64375,,0.0,0.0
24-01-480-30-10-03-10-15-05,13,486,475,11,475,0,0,0.0,10.042105263157895,,0.0,0.0
24-01-480-30-10-03-10-15-05,14,500,490,10,490,0,0,0.0,10.083673469387755,,0.0,0.0
24-01-480-30-10-03-10-15-05,15,477,468,9,468,0,0,0.0,9.85897435897436,,0.0,0.0
24-01-480-30-10-03-10-15-05,16,481,472,9,472,0,0,0.0,9.773305084745763,,0.0,0.0
24-01-480-30-10-03-10-15-05,17,506,495,11,495,0,0,0.0,10.05050505050505,,0.0,0.0
24-01-480-30-10-03-10-15-05,18,501,493,8,493,0,0,0.0,10.075050709939148,,0.0,0.0
24-01-480-30-10-03-10-15-05,19,494,488,6,488,0,0,0.0,9.932377049180328,,0.0,0.0
24-01-480-30-10-03-10-15-05,20,506,496,10,496,0,0,0.0,9.879032258064516,,0.0,0.0
24-01-480-30-10-03-10-15-05,21,468,457,11,457,0,0,0.0,10.339168490153172,,0.0,0.0
24-01-480-30-10-03-10-15-05,22,496,486,10,486,0,0,0.0020161290322580645,10.061728395061728,,0.0,0.0
24-01-480-30-10-03-10-15-05,23,471,454,17,454,0,0,0.0,10.1431718061674,,0.0,0.0
24-01-480-30-10-03-10-15-05,24,476,469,7,469,0,0,0.0,9.816631130063966,,0.0,0.0
24-01-480-30-10-03-10-15-05,25,479,472,7,472,0,0,0.0,9.942796610169491,,0.0,0.0
24-01-480-30-10-03-10-15-05,26,561,545,16,545,0,0,0.0142602495543672,9.844036697247706,,0.0,0.0
24-01-480-30-10-03-10-15-05,27,465,456,9,456,0,0,0.004301075268817204,10.06578947368421,,0.0,0.0
24-01-480-30-10-03-10-15-05,28,460,451,9,451,0,0,0.0,10.06430155210643,,0.0,0.0
24-01-480-30-10-03-10-15-05,29,445,438,7,438,0,0,0.0,9.979452054794521,,0.0,0.0
24-01-480-30-10-03-10-15-05,30,464,454,10,454,0,0,0.0,10.088105726872246,,0.0,0.0
27-01-480-30-10-03-10-15-05,1,485,472,13,472,0,0,0.0,10.091101694915254,,0.0,0.0
27-01-480-30-10-03-10-15-05,2,441,435,6,435,0,0,0.0,9.891954022988505,,0.0,0.0
27-01-480-30-10-03-10-15-05,3,497,478,19,478,0,0,0.0,10.031380753138075,,0.0,0.0
27-01-480-30-10-03-10-15-05,4,479,472,7,472,0,0,0.0,9.953389830508474,,0.0,0.0
27-01-480-30-10-03-10-15-05,5,468,458,10,458,0,0,0.0,10.034934497816593,,0.0,0.0
27-01-480-30-10-03-10-15-05,6,509,499,10,499,0,0,0.0,9.705410821643287,,0.0,0.0
27-01-480-30-10-03-10-15-05,7,508,496,12,496,0,0,0.0,9.596774193548388,,0.0,0.0
27-01-480-30-10-03-10-15-05,8,507,498,9,498,0,0,0.0,10.02008032128514,,0.0,0.0
27-01-480-30-10-03-10-15-05,9,465,455,10,455,0,0,0.0,9.918681318681319,,0.0,0.0
27-01-480-30-10-03-10-15-05,10,524,498,26,498,0,0,0.0,10.156626506024097,,0.0,0.0
27-01-480-30-10-03-10-15-05,11,473,465,8,465,0,0,0.0,10.03010752688172,,0.0,0.0
27-01-480-30-10-03-10-15-05,12,479,465,14,465,0,0,0.0,9.858064516129032,,0.0,0.0
27-01-480-30-10-03-10-15-05,13,482,470,12,470,0,0,0.0,10.142553191489363,,0.0,0.0
27-01-480-30-10-03-10-15-05,14,488,478,10,478,0,0,0.0,10.02510460251046,,0.0,0.0
27-01-480-30-10-03-10-15-05,15,480,475,5,475,0,0,0.0,9.930526315789473,,0.0,0.0
27-01-480-30-10-03-10-15-05,16,456,449,7,449,0,0,0.0,10.080178173719377,,0.0,0.0
27-01-480-30-10-03-10-15-05,17,513,502,11,502,0,0,0.0,10.04382470119522,,0.0,0.0
27-01-480-30-10-03-10-15-05,18,454,445,9,445,0,0,0.0,10.182022471910113,,0.0,0.0
27-01-480-30-10-03-10-15-05,19,498,489,9,489,0,0,0.0,9.848670756646216,,0.0,0.0
27-01-480-30-10-03-10-15-05,20,533,515,18,515,0,0,0.0,10.040776699029125,,0.0,0.0
27-01-480-30-10-03-10-15-05,21,472,460,12,460,0,0,0.0,9.695652173913043,,0.0,0.0
27-01-480-30-10-03-10-15-05,22,464,458,6,458,0,0,0.0,10.102620087336245,,0.0,0.0
27-01-480-30-10-03-10-15-05,23,513,502,11,502,0,0,0.0,10.0597609561753,,0.0,0.0
27-01-480-30-10-03-10-15-05,24,475,466,9,466,0,0,0.0,10.034334763948499,,0.0,0.0
27-01-480-30-10-03-10-15-05,25,456,451,5,451,0,0,0.0,9.829268292682928,,0.0,0.0
27-01-480-30-10-03-10-15-05,26,484,475,9,475,0,0,0.0,10.031578947368422,,0.0,0.0
27-01-480-30-10-03-10-15-05,27,470,458,12,458,0,0,0.0,10.15065502183406,,0.0,0.0
27-01-480-30-10-03-10-15-05,28,469,462,7,462,0,0,0.0,9.95021645021645,,0.0,0.0
27-01-480-30-10-03-10-15-05,29,507,498,9,498,0,0,0.0,10.146586345381525,,0.0,0.0
27-01-480-30-10-03-10-15-05,30,464,452,12,452,0,0,0.0,9.922566371681416,,0.0,0.0
30-01-480-30-10-03-10-15-05,1,484,472,12,472,0,0,0.0,9.745762711864407,,0.0,0.0
30-01-480-30-10-03-10-15-05,2,447,431,16,431,0,0,0.0,10.011600928074246,,0.0,0.0
30-01-480-30-10-03-10-15-05,3,491,482,9,482,0,0,0.0,9.863070539419088,,0.0,0.0
30-01-480-30-10-03-10-15-05,4,479,467,12,467,0,0,0.0,10.261241970021413,,0.0,0.0
30-01-480-30-10-03-10-15-05,5,499,489,10,489,0,0,0.0,9.991820040899796,,0.0,0.0
30-01-480-30-10-03-10-15-05,6,483,468,15,468,0,0,0.0,9.705128205128204,,0.0,0.0
30-01-480-30-10-03-10-15-05,7,468,458,10,458,0,0,0.0,9.906113537117903,,0.0,0.0
30-01-480-30-10-03-10-15-05,8,469,460,9,460,0,0,0.0,10.030434782608696,,0.0,0.0
30-01-480-30-10-03-10-15-05,9,447,439,8,439,0,0,0.0,10.059225512528474,,0.0,0.0
30-01-480-30-10-03-10-15-05,10,485,477,8,477,0,0,0.0,10.064989517819706,,0.0,0.0
30-01-480-30-10-03-10-15-05,11,469,463,6,463,0,0,0.0,10.177105831533478,,0.0,0.0
30-01-480-30-10-03-10-15-05,12,487,473,14,473,0,0,0.0,10.046511627906977,,0.0,0.0
30-01-480-30-10-03-10-15-05,13,500,489,11,489,0,0,0.0,10.004089979550102,,0.0,0.0
30-01-480-30-10-03-10-15-05,14,456,451,5,451,0,0,0.0,9.902439024390244,,0.0,0.0
30-01-480-30-10-03-10-15-05,15,475,464,11,464,0,0,0.0,10.267241379310345,,0.0,0.0
30-01-480-30-10-03-10-15-05,16,498,489,9,489,0,0,0.0,10.130879345603272,,0.0,0.0
30-01-480-30-10-03-10-15-05,17,479,471,8,471,0,0,0.0,10.0,,0.0,0.0
30-01-480-30-10-03-10-15-05,18,473,463,10,463,0,0,0.0,10.051835853131749,,0.0,0.0
30-01-480-30-10-03-10-15-05,19,461,452,9,452,0,0,0.0,9.904867256637168,,0.0,0.0
30-01-480-30-10-03-10-15-05,20,455,442,13,442,0,0,0.0,10.113122171945701,,0.0,0.0
30-01-480-30-10-03-10-15-05,21,503,490,13,490,0,0,0.0,9.906122448979591,,0.0,0.0
30-01-480-30-10-03-10-15-05,22,442,433,9,433,0,0,0.0,10.221709006928407,,0.0,0.0
30-01-480-30-10-03-10-15-05,23,506,495,11,495,0,0,0.0,10.066666666666666,,0.0,0.0
30-01-480-30-10-03-10-15-05,24,469,460,9,460,0,0,0.0,9.91304347826087,,0.0,0.0
30-01-480-30-10-03-10-15-05,25,486,473,13,473,0,0,0.0,9.932346723044397,,0.0,0.0
30-01-480-30-10-03-10-15-05,26,457,442,15,442,0,0,0.0,10.108597285067873,,0.0,0.0
30-01-480-30-10-03-10-15-05,27,444,436,8,436,0,0,0.0,9.823394495412844,,0.0,0.0
30-01-480-30-10-03-10-15-05,28,496,477,19,477,0,0,0.0,10.033542976939204,,0.0,0.0
30-01-480-30-10-03-10-15-05,29,504,491,13,491,0,0,0.0,10.189409368635438,,0.0,0.0
30-01-480-30-10-03-10-15-05,30,451,444,7,444,0,0,0.0,10.193693693693694,,0.0,0.0
03-02-480-30-10-03-10-15-05,1,1000,957,43,139,136,818,14.651041666666666,10.251798561151078,14.030562347188264,0.9784172661870504,0.8547544409613375
03-02-480-30-10-03-10-15-05,2,979,911,68,146,143,765,14.602844638949671,9.698630136986301,13.87843137254902,0.9794520547945206,0.8397365532381997
03-02-480-30-10-03-10-15-05,3,917,866,51,136,133,730,14.466052934407365,10.411764705882353,13.804109589041095,0.9779411764705882,0.8429561200923787
03-02-480-30-10-03-10-15-05,4,958,901,57,139,136,762,14.817477876106194,10.086330935251798,14.034120734908136,0.9784172661870504,0.8457269700332963
03-02-480-30-10-03-10-15-05,5,923,881,42,141,138,740,14.610859728506787,10.02836879432624,13.887837837837838,0.9787234042553191,0.8399545970488081
03-02-480-30-10-03-10-15-05,6,990,946,44,142,138,804,14.324552160168599,9.929577464788732,13.640547263681592,0.971830985915493,0.8498942917547568
03-02-480-30-10-03-10-15-05,7,871,826,45,140,137,686,14.281061519903497,10.121428571428572,13.510204081632653,0.9785714285714285,0.8305084745762712
03-02-480-30-10-03-10-15-05,8,959,912,47,142,139,770,14.069945355191257,10.014084507042254,13.393506493506493,0.9788732394366197,0.8442982456140351
03-02-480-30-10-03-10-15-05,9,957,919,38,146,146,773,14.314533622559653,9.719178082191782,13.548512289780078,1.0,0.8411316648531012
03-02-480-30-10-03-10-15-05,10,979,926,53,140,136,786,14.469321851453175,10.028571428571428,13.756997455470739,0.9714285714285714,0.8488120950323974
03-02-480-30-10-03-10-15-05,11,1008,942,66,143,142,799,14.425396825396826,9.979020979020978,13.737171464330412,0.993006993006993,0.8481953290870489
03-02-480-30-10-03-10-15-05,12,1060,993,67,142,140,851,14.491967871485944,9.922535211267606,13.796709753231493,0.9859154929577465,0.8569989929506546
03-02-480-30-10-03-10-15-05,13,1057,989,68,141,139,848,14.352822580645162,10.092198581560284,13.653301886792454,0.9858156028368794,0.8574317492416582
03-02-480-30-10-03-10-15-05,14,916,863,53,141,139,722,14.623556581986143,10.120567375886525,13.943213296398891,0.9858156028368794,0.8366164542294322
03-02-480-30-10-03-10-15-05,15,946,903,43,139,136,764,14.647902869757175,10.215827338129497,13.926701570680628,0.9784172661870504,0.8460686600221484
03-02-480-30-10-03-10-15-05,16,989,947,42,145,142,802,14.552631578947368,9.8,13.78927680798005,0.9793103448275862,0.8468848996832101
03-02-480-30-10-03-10-15-05,17,961,921,40,144,141,777,14.557359307359308,9.875,13.83011583011583,0.9791666666666666,0.8436482084690554
03-02-480-30-10-03-10-15-05,18,982,931,51,142,141,789,14.714132762312634,9.950704225352112,13.982256020278834,0.9929577464788732,0.8474758324382384
03-02-480-30-10-03-10-15-05,19,902,856,46,139,136,717,14.70663562281723,10.223021582733812,13.93723849372385,0.9784172661870504,0.8376168224299065
03-02-480-30-10-03-10-15-05,20,1018,967,51,139,136,828,14.585567010309278,10.20863309352518,13.991545893719806,0.9784172661870504,0.8562564632885212
03-02-480-30-10-03-10-15-05,21,964,908,56,144,142,764,14.594950603732162,9.916666666666666,13.803664921465968,0.9861111111111112,0.8414096916299559
03-02-480-30-10-03-10-15-05,22,934,879,55,144,141,735,14.545351473922903,9.805555555555555,13.806802721088435,0.9791666666666666,0.8361774744027304
03-02-480-30-10-03-10-15-05,23,900,872,28,141,137,731,14.612571428571428,10.113475177304965,13.878248974008208,0.9716312056737588,0.838302752293578
03-02-480-30-10-03-10-15-05,24,938,879,59,145,143,734,14.595238095238095,9.717241379310344,13.739782016348775,0.9862068965517241,0.8350398179749715
03-02-480-30-10-03-10-15-05,25,953,894,59,144,142,750,14.39241917502787,9.833333333333334,13.608,0.9861111111111112,0.8389261744966443
03-02-480-30-10-03-10-15-05,26,918,874,44,145,141,729,14.55872291904219,9.786206896551723,13.82716049382716,0.9724137931034482,0.834096109839817
03-02-480-30-10-03-10-15-05,27,956,914,42,147,144,767,14.59651035986914,9.578231292517007,13.920469361147328,0.9795918367346939,0.8391684901531729
03-02-480-30-10-03-10-15-05,28,943,909,34,145,142,764,14.739035087719298,9.813793103448276,14.1282722513089,0.9793103448275862,0.8404840484048405
03-02-480-30-10-03-10-15-05,29,956,911,45,146,141,765,14.263676148796499,9.753424657534246,13.473202614379085,0.9657534246575342,0.8397365532381997
03-02-480-30-10-03-10-15-05,30,1004,939,65,142,138,797,14.687898089171975,9.894366197183098,13.959849435382685,0.971830985915493,0.8487752928647497
06-02-480-30-10-03-10-15-05,1,893,846,47,280,273,566,13.82981220657277,10.121428571428572,12.602473498233216,0.975,0.6690307328605201
06-02-480-30-10-03-10-15-05,2,968,931,37,283,276,648,13.862326574172892,10.049469964664311,12.700617283950617,0.9752650176678446,0.6960257787325457
06-02-480-30-10-03-10-15-05,3,960,911,49,289,279,622,13.70774263904035,9.823529411764707,12.554662379421222,0.9653979238754326,0.6827661909989023
06-02-480-30-10-03-10-15-05,4,947,910,37,282,267,628,13.463973799126638,9.9822695035461,12.455414012738853,0.9468085106382979,0.6901098901098901
06-02-480-30-10-03-10-15-05,5,904,851,53,277,268,574,13.624270711785298,10.191335740072201,12.54006968641115,0.9675090252707581,0.6745005875440658
06-02-480-30-10-03-10-15-05,6,906,879,27,287,281,592,13.613559322033899,9.878048780487806,12.41722972972973,0.9790940766550522,0.6734926052332195
06-02-480-30-10-03-10-15-05,7,977,935,42,283,278,652,13.804463336875664,10.017667844522968,12.67638036809816,0.9823321554770318,0.6973262032085561
06-02-480-30-10-03-10-15-05,8,914,869,45,281,275,588,13.624,10.1067615658363,12.539115646258503,0.9786476868327402,0.6766398158803222
06-02-480-30-10-03-10-15-05,9,954,888,66,281,272,607,14.026845637583893,10.117437722419929,12.831960461285009,0.9679715302491103,0.6835585585585585
06-02-480-30-10-03-10-15-05,10,922,885,37,282,275,603,14.075196408529742,10.117021276595745,12.862354892205639,0.975177304964539,0.6813559322033899
06-02-480-30-10-03-10-15-05,11,974,952,22,285,279,667,13.902922755741127,9.996491228070175,12.766116941529235,0.9789473684210527,0.7006302521008403
06-02-480-30-10-03-10-15-05,12,998,954,44,281,273,673,13.808333333333334,10.06049822064057,12.772659732540863,0.9715302491103203,0.7054507337526206
06-02-480-30-10-03-10-15-05,13,959,929,30,277,266,652,13.837433155080214,10.129963898916968,12.789877300613497,0.9602888086642599,0.7018299246501615
06-02-480-30-10-03-10-15-05,14,1014,965,49,280,271,685,14.036045314109165,10.096428571428572,12.836496350364964,0.9678571428571429,0.7098445595854922
06-02-480-30-10-03-10-15-05,15,949,913,36,285,279,628,13.817192600652884,9.926315789473684,12.503184713375797,0.9789473684210527,0.687842278203724
06-02-480-30-10-03-10-15-05,16,926,904,22,286,274,618,13.551648351648351,9.902097902097902,12.498381877022654,0.958041958041958,0.6836283185840708
06-02-480-30-10-03-10-15-05,17,1050,1012,38,284,277,728,13.762278978388998,9.950704225352112,12.651098901098901,0.9753521126760564,0.7193675889328063
06-02-480-30-10-03-10-15-05,18,940,911,29,281,276,630,13.63576881134133,10.117437722419929,12.455555555555556,0.9822064056939501,0.6915477497255763
06-02-480-30-10-03-10-15-05,19,949,898,51,286,276,612,13.769911504424778,9.884615384615385,12.606209150326798,0.965034965034965,0.6815144766146993
06-02-480-30-10-03-10-15-05,20,935,905,30,276,270,629,14.012074643249177,10.31159420289855,12.833068362480127,0.9782608695652174,0.6950276243093922
06-02-480-30-10-03-10-15-05,21,1014,986,28,277,268,709,14.161290322580646,10.256317689530686,13.059238363892806,0.9675090252707581,0.7190669371196755
06-02-480-30-10-03-10-15-05,22,916,888,28,290,281,598,13.521252796420582,9.813793103448276,12.536789297658864,0.9689655172413794,0.6734234234234234
06-02-480-30-10-03-10-15-05,23,984,945,39,284,273,661,14.021030494216614,9.929577464788732,12.913767019667171,0.9612676056338029,0.6994708994708995
06-02-480-30-10-03-10-15-05,24,915,884,31,278,268,606,13.813483146067416,10.154676258992806,12.73927392739274,0.9640287769784173,0.6855203619909502
06-02-480-30-10-03-10-15-05,25,955,905,50,287,278,618,13.649835345773875,9.801393728222996,12.522653721682849,0.9686411149825784,0.6828729281767956
06-02-480-30-10-03-10-15-05,26,963,930,33,291,284,639,13.814102564102564,9.786941580756015,12.708920187793428,0.9759450171821306,0.6870967741935484
06-02-480-30-10-03-10-15-05,27,938,897,41,285,274,612,13.858250276854928,9.95438596491228,12.84640522875817,0.9614035087719298,0.6822742474916388
06-02-480-30-10-03-10-15-05,28,965,918,47,287,282,631,13.972943722943723,9.843205574912892,12.767036450079239,0.9825783972125436,0.6873638344226579
06-02-480-30-10-03-10-15-05,29,935,881,54,287,279,594,13.872604284103721,9.871080139372822,12.702020202020202,0.9721254355400697,0.674233825198638
06-02-480-30-10-03-10-15-05,30,895,867,28,282,274,585,13.950744558991982,10.056737588652481,12.810256410256411,0.9716312056737588,0.6747404844290658
09-02-480-30-10-03-10-15-05,1,947,913,34,431,404,482,13.189804772234273,9.863109048723897,11.99792531120332,0.9373549883990719,0.5279299014238773
09-02-480-30-10-03-10-15-05,2,990,940,50,427,404,513,13.184404636459432,9.896955503512881,11.674463937621832,0.9461358313817331,0.5457446808510639
09-02-480-30-10-03-10-15-05,3,896,871,25,420,387,451,12.951136363636364,10.088095238095239,11.709534368070953,0.9214285714285714,0.5177956371986223
09-02-480-30-10-03-10-15-05,4,894,863,31,427,402,436,12.872706422018348,9.90632318501171,11.403669724770642,0.9414519906323185,0.5052143684820394
09-02-480-30-10-03-10-15-05,5,904,862,42,421,392,441,12.77841561423651,10.05938242280285,11.73015873015873,0.9311163895486936,0.511600928074246
09-02-480-30-10-03-10-15-05,6,942,913,29,423,382,490,12.658351409978309,10.049645390070921,11.424489795918367,0.9030732860520094,0.5366922234392114
09-02-480-30-10-03-10-15-05,7,999,972,27,437,421,535,13.26197757390418,9.750572082379863,11.829906542056074,0.9633867276887872,0.5504115226337448
09-02-480-30-10-03-10-15-05,8,832,799,33,427,372,372,12.615099009900991,9.957845433255269,11.46774193548387,0.8711943793911007,0.4655819774718398
09-02-480-30-10-03-10-15-05,9,1012,969,43,432,403,537,12.98364008179959,9.868055555555555,11.752327746741155,0.9328703703703703,0.5541795665634675
09-02-480-30-10-03-10-15-05,10,968,937,31,427,402,510,12.987315010570825,9.969555035128806,11.531372549019608,0.9414519906323185,0.544290288153682
09-02-480-30-10-03-10-15-05,11,906,857,49,418,398,439,13.01039260969977,10.181818181818182,11.633257403189067,0.9521531100478469,0.5122520420070011
09-02-480-30-10-03-10-15-05,12,942,904,38,436,410,468,12.974808324205915,9.690366972477063,11.58974358974359,0.9403669724770642,0.5176991150442478
09-02-480-30-10-03-10-15-05,13,936,896,40,424,389,472,13.229834254143647,10.0,12.076271186440678,0.9174528301886793,0.5267857142857143
